text,valence,arousal,dominance
'Norbit' a waste of Murphy,0.44999999999999996,0.475,0.5
"EXAMPLE 1: ""Terrorists Offend Allah.""",0.4,0.55,0.55
"Ever since the 1920s, their science has been about observation of behavior, questionnaires, recordings of electrical brain activity.",0.5,0.5,0.55
"Bereft of my previous familiar life, I latched onto Kishori and Ray and Zheng, and Sarah with Alexis dragged along on her arm now and then (he was mostly her favorite dancing partner; she confided to us one night that his conversational skills left something to be desired).",0.5,0.47750000000000004,0.5
"But it is also an expression of confidence by the company that it can remain a technology leader in the highly competitive global semiconductor industry, and a commitment that the best place to execute that strategy is in upstate New York.",0.625,0.53,0.53
"They believe that if prescriptive authority becomes the norm, biomedical requirements will inevitably seep into the psychology curriculum, at the expense of traditional psychological science and methodology.",0.5,0.5,0.5
"Later, I said, ""You've been chosen to succeed the Emperor.""",0.53,0.5625,0.625
"""A beautiful house.""",0.64,0.61,0.555
“You could force the captain to set down somewhere.,0.4375,0.5925,0.625
"Though she had a ""nice"" kitchen installed in her new home, Child said it's like a ship's galley -- a far cry from the huge, three-pantry kitchen Paul Child designed for their house in Cambridge.",0.475,0.375,0.55
"Exciting, mysterious, glamorous — these words have described Hong Kong for at least a century.",0.615,0.545,0.5225
"This is an example of a County usurping the private label real estate, and it's very valuable real estate, for the sake of promoting something that is of little use to private commercial interests.",0.5,0.475,0.475
"One story has it that traders Jardine, Matheson & Co fired a private salute for a visiting tycoon, an act that incensed the colonial authorities, who felt that they had the sole right to issue such a 21-gun welcome.",0.5,0.525,0.525
Town packs gym to mourn 10 killed in fire,0.25,0.6,0.42500000000000004
"The cost for large companies to make any updates to their e-commerce sites is significant, another factor in keeping the type of program you'd like from being available.",0.47250000000000003,0.47250000000000003,0.47250000000000003
A Picture and A Thousand Words,0.5,0.475,0.5
China considers Eurobond reserves,0.475,0.375,0.525
"TBR's customers run the gamut, from businessmen to street kids to college students to families.",0.475,0.475,0.525
Works Cited,0.55,0.42500000000000004,0.525
"Phoenix Park in the northwest is the largest open space, but squares like St. Stephen’s Green are the garden oases of the city.",0.5725,0.535,0.5725
Please help us carry this message to others so that animal cruelty and abuse can be eliminated.,0.35,0.7,0.55
"Pseudocode will approximate this architecture as closely as possible, and where appropriate, different subroutines running on a schema basis will be marked.",0.525,0.475,0.525
And that’s where you can help.,0.5725,0.6075,0.5725
The universe as we know it won't be the same.”,0.4,0.575,0.42500000000000004
"To deny reality, as the Israeli/NeoCons do, is to invite disaster, as they have done.",0.4,0.5,0.625
At least 130 die as blast levels Baghdad market,0.22499999999999998,0.55,0.42500000000000004
"Next to those, nothing else mattered.",0.45499999999999996,0.45499999999999996,0.5225
"What's this more-famous-than-me person like?""",0.475,0.55,0.525
"""Imagine that.""",0.5,0.4,0.525
And in New York state there are even more adventures—great paddling destinations from Long Island to the Adirondacks.,0.55,0.55,0.55
North Korea aid demand stall talks,0.44499999999999995,0.5,0.5
"Shiite fighters arrested in crackdown, Iraq says",0.525,0.525,0.525
"The rights, which expire Nov. 21, can be exercised for $100 each.",0.555,0.5275,0.5825
"As the double-decker boats get ready to leave the pier, bells ring, the gangplank is raised, deckhands in blue sailor suits man the hawsers, and a couple of hundred commuters begin a seven-minute sightseeing tour.",0.575,0.5,0.5
Part of the fortress has been converted and is now used as a luxury inn.,0.5,0.4375,0.5
"Cloudwood had been used in a Mediterranean manner, making the house seem primitive and civilized at the same time.",0.535,0.5,0.5
"“Eternal Prisoner,”",0.42500000000000004,0.525,0.42500000000000004
"He continued to lie in place, still breathing heavily.",0.42500000000000004,0.575,0.525
Sorry I got confuzzled.,0.4375,0.53,0.4375
That is why I have written to you -- to ask you to support the ASPCA today.,0.5,0.42500000000000004,0.44999999999999996
The possibilities of this were fascinating.,0.675,0.675,0.525
"You may have missed learning the mysteries of the spectacled eider (a duck with an uncertain future) ... missed traveling with us to Asia where we found and followed the last wild tigers... missed marveling at the magic of mangroves.. missed discovering in Peru the newest bird known to science, the barbet.. .but you won’t miss a thing anymore.",0.5275,0.5275,0.555
They never bothered trying to explain how Acres made it into the country without a ticket on a plane or a boat.,0.44499999999999995,0.555,0.5
"Politicians make a point of appearing in their native dress and speaking in their native language in assembly, even if they are more at home in a business suit and speaking Spanish; indigenous identity has become a calling card to the extent that at times it appears to be a caricature of itself.",0.475,0.475,0.525
"But over time, characterizations of her became more complex, and the persona of Madame White Snake became more sympathetic, and perhaps even a model of the ideal Confucian wife, particularly in “Pagoda”.",0.5,0.5,0.5
"Kishori, petite, her hair strung out in a series of braids that reached nearly to her waist.",0.525,0.475,0.55
"Perhaps I should have invited Emil to stay, but even then I knew that sex was not the problem between Tasha and me.",0.42500000000000004,0.44999999999999996,0.42500000000000004
"""I've won at every level but college and pro,""",0.625,0.595,0.72
Who said that those who forget the past are doomed to repeat it?,0.5,0.5,0.5625
"Journal of Consumer Research , 31, 779-786 [ PDF ]",0.5,0.35,0.5
Fact: Hell is other people.,0.2925,0.4175,0.41500000000000004
"True, the USA has not suffered a successful major attack since 9/11, but this does not mean that we are safer.",0.4,0.575,0.44999999999999996
Kathmandu: First snow in 63 years,0.525,0.575,0.44999999999999996
Anna Nicole Smith fans mourn in cyberspace,0.4375,0.5625,0.5625
The place is practically deserted.,0.4,0.5,0.5
Silent.,0.475,0.30000000000000004,0.475
"“Keep adding people long enough, regardless, you get more overall. A couple people staying in their rooms, even if you switch out the people, won't make a difference.”",0.5,0.55,0.575
Hardy Wallace said...,0.5,0.4,0.5
"Judd Wallenbrock said... Tom -- thanks so much for keeping us all up to date and informed regarding this silly...but very real threat...not only to our industry but to our basic rights as consumers. July 16, 2010 at 08:14 AM",0.55,0.525,0.6
"""What we call the lab-to-fab time should be as close to zero as possible,""",0.5,0.475,0.475
"A big overlap exists between Tibetan Buddhism, psychology and cognitive science.",0.5,0.5,0.55
"On the 23rd day of the Third Moon, the birthday of the goddess is celebrated here and in all Hong Kong fishing communities.",0.555,0.38749999999999996,0.5275
To deal with the first: it hurts to remember.,0.25,0.525,0.44999999999999996
"This is the final phase, the crowning glory of America's greatness?",0.475,0.575,0.475
"If this cat’s for real, I bet my friend can tell you everything you need to know.”",0.525,0.55,0.5
"In 1844, American explorer John C. Fremont parked his horses at Big Springs, and his report to the government resulted in a mail route leading past the spot on its way to California.",0.5,0.4375,0.5
The door took us to the bottom of a flight of wooden stairs.,0.475,0.475,0.475
"I also liked ""Teaching the Overdetermined Image.",0.625,0.5,0.5
---- the development of community-wide supports for the positive growth of all Marion County young people.,0.5675,0.45499999999999996,0.5225
His hand blurred and snapped out as he stood back up.,0.4,0.575,0.475
"“Mountain ash,”",0.5,0.5,0.5
Many springs lay in areas that would eventually become the center of the modern Las Vegas metropolis.,0.525,0.525,0.525
"Walls filled with off topic conversations at best, vile language and real antipathy for the brand at worst.",0.39249999999999996,0.5725,0.5
"From the mid-1940s to the mid-1960s, Las Vegas nurtured a growing sense that it was the “Entertainment Capital of the World. ”",0.525,0.525,0.55
"Heritage, which owns 51% of POP's 3.6 million shares outstanding, said it will exchange one share of a new preferred stock for each POP common share it doesn't already own.",0.5,0.5,0.525
Having Aries just makes life so much easier.,0.625,0.5,0.575
"The sufferer says no, only those which cause no pain.",0.475,0.375,0.5
Iran to Hit US Interests if Attacked,0.35,0.65,0.44999999999999996
A gut instinct that something is going to work.,0.5825,0.64,0.61
"Before I had my belt on, we were rolling forward.",0.44999999999999996,0.42500000000000004,0.5
Mbeki: 2010 World Cup Planning on Track,0.5925,0.45499999999999996,0.5225
Whoever took that stuff is probably using it in their own garden.,0.475,0.5,0.5
"Ray, a plump man who was grey where he wasn't bald.",0.525,0.42500000000000004,0.525
"""So dear a friend is always welcome to my counsel and my home,""",0.6425,0.4275,0.5725
But I know how to make it take me anywhere.,0.575,0.6,0.65
"As you get off, the 52-story Jardine House with porthole-shaped windows catches the eye.",0.55,0.525,0.55
"“Maybe the universe will end sooner than you think,” said Jefferson.",0.32499999999999996,0.65,0.475
“Is it really safe to leave the car …”,0.4,0.525,0.32499999999999996
"Some would say it is a gene, passed on from parents to child.",0.5,0.42500000000000004,0.44999999999999996
"With support from people like you, they can overcome their barriers and earn success and the self-sufficiency that comes with it.",0.595,0.625,0.6575
"My sense is for a simpler system.""",0.53,0.47,0.53
"""What?""",0.525,0.575,0.5
"You’ll also notice that gambling is a passion, whether it be cards, mah-jong, the lottery, or the horses.",0.525,0.575,0.55
"A half-hour tour costs HK$50; pay at the end, or the driver may cut your trip short.",0.5,0.5625,0.53
Paterson boots Scotland to victory,0.525,0.5,0.525
Study: Africa's Internet gap getting wider,0.475,0.5,0.525
"""There was death in D.C. throughout the '80s and into the '90s, and there was death everywhere,""",0.32499999999999996,0.525,0.44999999999999996
North Africa feared as staging ground for terror,0.275,0.625,0.4
"""major figure in international Eurasian organized crime,""",0.475,0.44999999999999996,0.475
"It has run into particular opposition from companies aligned with Nokia, which has developed a competing software.",0.475,0.5,0.475
Pleasant Run Children's Homes began serving children nearly 130 years ago.,0.525,0.55,0.6
"""The monies we receive will go toward helping to pay down the debt and to fight the war on terrorism.""",0.5,0.475,0.475
"And we, driving through slowly and reading house numbers in a late-model Honda, stuck out like a couple of thumbs.",0.4,0.55,0.42500000000000004
"Then the stake came down into his back and one, two, three strikes with the hammer drove it in.",0.32499999999999996,0.625,0.42500000000000004
French suburb riots could resume,0.44499999999999995,0.5275,0.555
"Cara, a food services chain operator and Unicorp, a holding company, are based in Toronto.",0.5,0.4,0.475
“appraising glance”,0.575,0.475,0.575
"The sky, cupping over squat buildings, was less yellow here, and stands were set up everywhere the way I’d picture a market in the Middle East.",0.5,0.4675,0.5325
"I want to ask you, therefore, to renew your valued World Wildlife Fund membership and, hopefully, at the Living Planet Society level of $750.",0.55,0.4,0.6
I even swapped the two parts as he had asked.,0.475,0.525,0.42500000000000004
Dear Name:,0.475,0.35,0.44999999999999996
"Eight bidders were joined by 500 coin collectors and dealers in an auction house audience seemingly devoid of celebrity bidders, while an additional 534 observers followed the bidding on eBay.",0.5,0.525,0.55
"Acres said it was dangerous, but maybe I could find my way back to the mound or Easter Island even.",0.44999999999999996,0.575,0.525
Pubs are numerous.,0.5,0.5,0.5
"""This is a criminal act and it certainly puts things in a different league,"" Howard said.",0.4575,0.5425,0.5825
"“Excuse me,”",0.475,0.42500000000000004,0.475
"He's a free agent now and tonight he made his decision about which team he's going to play for in a very public manner, with a live announcement on ESPN.",0.5,0.6,0.575
"""Your Sleeping Flamingo should be put to sleep.""",0.36,0.5275,0.64
The Expos acquired Sun Woo-kim and Seung Jun-song.,0.525,0.42500000000000004,0.55
"I was having serious cash flow issues back then and had payments to make, so I said, ""yes,"" but my patience was running out.",0.35,0.475,0.4
"""The core of our strategy is to lead in technology and attack the high-performance segments of the market,""",0.5625,0.655,0.5625
"“We're selective about our passengers,”",0.5,0.5,0.65
"Despite being uncertain of its status, Ripert pulled Chilean seabass.",0.41500000000000004,0.4575,0.5425
Make sure you read that one too.,0.5,0.53,0.5
I’ve had a look at the magazine’s upcoming subjects and I can tell you the best is yet to come.,0.525,0.525,0.525
Beating poverty in a small way,0.55,0.5,0.525
People love dogs.,0.75,0.5,0.5
"When they had gone, he remained, stunned, until the scent of woodsmoke recalled him to himself.",0.39249999999999996,0.5,0.4275
"Six-layer pecan marjolaine with Julia's coffee chocolate mousse, cocoa meringue, pecan crust and citrus sorbet",0.6,0.575,0.525
"If anything, it is his own failure that he did not clarify what he meant with ""having a more mixed ethnicity"".",0.5,0.475,0.525
"During this period, East Coast Syndicate member Benjamin “Bugsy” Siegel earned a foothold as a local casino operator.",0.5,0.47,0.53
I would immerse myself in new virtual reality flicks.,0.53,0.5325,0.53
"Dear Mr. Philanthropy,",0.55,0.4,0.5
The papers and the lantern's flame trembled as the thin fingers of a great black willow rapped gently on Allan's window and wall like a stranger knocking on his chamber door.,0.44499999999999995,0.5825,0.44499999999999995
"Eminent domain is exactly right - this is nothing less than governmental ""taking.",0.405,0.5625,0.5625
That amount is convertible into shares of Meridian common stock at $2 a share during its one-year term.,0.5825,0.5825,0.5825
"“Impossible,” said Zheng, sitting in the chair to her left.",0.5,0.475,0.55
"It's our in-the-river park, 982 acres of green space, with a zoo, a botanical garden and conservatory, rentable paddle boats, and tons of other neat stuff.",0.575,0.475,0.5
“Mind if I join you?”,0.525,0.525,0.44999999999999996
"""We recognized that terrorism is a global threat and that the disturbing acts of terrorism and transnational crimes, which continue to threaten world peace and stability, must be tackled by the international community,"" the ministers said in a communique on Tuesday.",0.47250000000000003,0.47250000000000003,0.555
list>,0.5,0.4,0.5
Peretz orders IDF to respond with force to north border attacks,0.44499999999999995,0.5275,0.5275
Mogadishu residents flee blasts,0.275,0.65,0.35
“Now and then.”,0.5,0.5,0.5
"As previously stated, a midden worker must identify midden, grasp it, and carry it to the surface, depositing it halfway down the mound before returning to collect more midden.",0.475,0.42500000000000004,0.525
"Its face was small and wrinkled, with penny-sized smoked glasses balanced on its thin nose.",0.5,0.44999999999999996,0.525
"""Julia,"" explains Hersh, ""made these retirement plans many years ago.",0.525,0.475,0.475
"My problem with carbon offsets and other voluntary measures is that given the finite amount of money, energy and attention we have to push for the environment, I feel like the opportunity cost of these measures is too high compared to policy-oriented actions, the citizen role that Gore referred.",0.4375,0.4375,0.5
"Tokhtakhounov's action apparently came soon after he said he received a phone call from the mother of the female ice dancer, presumably Anissina.",0.575,0.55,0.55
"He didn't drink, but he made a point of mingling with all the various cliques.",0.5,0.47,0.53
"When she finally spoke, I had to lean close to hear her.",0.5,0.5,0.525
"“Sure, babe.",0.535,0.5,0.535
"With its garish pagodas, artificial caves, and brightly painted statues of well-known Taoist and Buddhist legends, the garden is an obvious photo opportunity.",0.575,0.525,0.475
"As evidence of the “ever-faster” nature of the city, by the middle of the 1990s the new approach showed signs of backlash, with many visitors criticizing the mediocrity of the Las Vegas experience.",0.4,0.475,0.475
I did not ask questions.,0.46499999999999997,0.4275,0.5725
A gift to Pleasant Run means the children in our care will have presents to open.,0.6375,0.47750000000000004,0.5675
"As you probably noticed, my wife is currently on vacation without me -— which is different than a vacation from me, although given how frequently insufferable I am, I could understand the appeal of such—in the le Marche region of Italy, which is immediately south of Tuscany and full of communists.",0.36250000000000004,0.4325,0.47750000000000004
"For serious antiques, try Honeychurch Antiques at no. 29 for furniture and silver, Tai Sing Company at 122 for porcelain.",0.5,0.5,0.55
Probably not.,0.475,0.44999999999999996,0.55
Google To Launch Yet Another Search Tool,0.55,0.475,0.475
Durant's success trumps the Gators,0.6,0.575,0.575
"I'm Sarah, and this is Alexis—you must be the new pickup.”",0.555,0.5275,0.5275
Evacuees can return home after plant blast,0.55,0.5,0.5
We are one of America’s largest and most successful conservation and education groups.,0.625,0.53,0.53
Do not play it safe.,0.4575,0.5,0.625
The differences between Western and native perceptions then lead to conflict within the revitalization movements themselves: the question of embracing Western law and discourse is continually grappled with.,0.475,0.475,0.475
It strays from reason in the way which it consumes and manipulates life.,0.375,0.5625,0.5
"They’re almost as rare here, and I’ve never heard a reliable story of someone successfully fighting a vampire.”",0.5225,0.545,0.5675
Easterling said he would do whatever it took to become stable.,0.525,0.575,0.55
This in turn will help us to increase and even improve the services we offer.,0.61,0.4175,0.5
"Going into this season, he was a career .281 hitter.",0.5,0.47,0.5
"There used to be a local tradition in this area: at each spring tide , the local community would head out to the bogs and marshes to harvest the grasses.",0.5625,0.53,0.5
Cliques form in any decent-sized group of people.,0.475,0.44999999999999996,0.475
"We often hear about economic poverty, but what some of these young people are growing up with is emotional poverty-they have often given up on hope and the possibility of a successful future.",0.375,0.525,0.475
"""Perhaps it would,""",0.53,0.47,0.53
Action intensity boosts vision,0.5,0.5,0.46499999999999997
"“We're revolting,” he told us.",0.4,0.55,0.575
"""No time outs!"" Tucker shouted and continued to climb down the tires.",0.475,0.55,0.625
"On weekends, instead of driving to the park, hop on your bike and go exploring.",0.625,0.55,0.55
Be sure to get the manufacturer’s guarantee stamped or signed if you buy a watch.,0.475,0.475,0.575
"With rising demand for the firm, oil-rich fish came pirate fishing fleets eager to cash in on its popularity -- even if it meant skirting catch limits and environmental regulations.",0.5,0.5,0.475
"Just as the dangerous femme fatale of noir films has reemerged as a heroine in her own right, rather than the sexy death trap for the male protagonist, so too Lady White Snake should be reclaimed for her sexual assertiveness and life slightly outside the bounds of conventional social expectations.",0.55,0.525,0.5
Or you could go out to the shed and grab a few handfuls of that sod mix you got at that estate sale last year and get to mixing.,0.525,0.55,0.525
"I thought about it and made a quick call, just telling a buddy that I was ""postponing our meeting,"" for a couple of hours, meaning he should come looking for me if I didn't show up.",0.44999999999999996,0.525,0.44999999999999996
"""For me, it's very difficult to be certain that the information which is given to me is real,"" said Eric Ripert, chef at Le Bernardin, a four-star seafood restaurant in Manhattan.",0.44999999999999996,0.475,0.4
"With our volunteers, we maintain 1,400 miles of trails.",0.625,0.5925,0.625
It also has the world’s largest collection of Nestorian crosses from the Yuan Dynasty period.,0.6,0.5,0.5
Bush vows cooperation on health care,0.535,0.535,0.535
The story is simple.,0.5275,0.36,0.47250000000000003
"When I was done mentally exclaiming over my impossible rescue, I looked around.",0.42500000000000004,0.625,0.44999999999999996
"Buy a $100 house in Detroit, and you get a lifetime supply of sleepless nights: you'll spend the next several years waiting for burglars and arsonists, murderers and crackheads to break in the windows.",0.42500000000000004,0.475,0.5
So how can you buy an actual home for $100?,0.5,0.6,0.475
"Thank you very much for your time, attention and consideration.",0.65,0.525,0.525
You can't.,0.32499999999999996,0.44999999999999996,0.65
"Cheoc Van and Hac Sa (“Black Sands”) are both popular resort areas, with lifeguards on duty in summer and windsurfing boards for rent.",0.5,0.42500000000000004,0.475
"His handfuls could do nothing to quench the hewn, burning logs, but when the night sky grew dark above him and the fire dwindled to black ashes, tears threatened to spill forth and extinguish the final embers.",0.30000000000000004,0.55,0.4
"Not as developed as Taipa, it offers the joys of sand and sea and is known for its beaches.",0.5625,0.625,0.53
Locally made items do not live up to their European models.,0.5,0.5,0.575
"Lumpy 22. Oct, 2009 at 3:14 pm",0.5,0.44999999999999996,0.5
"Property/casualty insurance has been a tough business in recent quarters, as pricing has been cutthroat and natural disasters such as Hurricane Hugo and the California earthquake have resulted in huge payments.",0.44999999999999996,0.55,0.5
Upjohn further estimated that about 50% of the employees who leave for early retirement may be replaced.,0.525,0.55,0.475
There's a long history of Polynesian gesture and dance language.,0.575,0.525,0.5
"And Dublin, a city large in expectations, is still small enough for the visitor to see most of its sights on foot.",0.5,0.5275,0.5275
We’re helping to protect the Sterling Forest in New York.,0.625,0.55,0.575
"These behaviors will often be used in other subroutines running on a schema basis, and when combined with the forward cruise function, should cause the robot to move at an angle.",0.5,0.5,0.53
"He sounded surprised and said no, he needed me to help him get rid of ""a large quantity of gold.""",0.5625,0.6575,0.5925
"'Grey's,' 'Pirates' lead People's Choice",0.525,0.44999999999999996,0.525
"I'm going to do it in two parts, last part first so it won't take effect.",0.5,0.5,0.525
I ended up with a broken fingernail and dirt all over my lap.,0.27749999999999997,0.555,0.5
"On London's Stock Exchange, Reuters shares rose five pence to 913 pence ($14.43).",0.595,0.595,0.53
Ice storm brings chaos in U.S.,0.30000000000000004,0.475,0.525
“I don't want to be here forever.”,0.3125,0.655,0.4675
And their activities aren't isolated to Jameson.,0.5,0.33999999999999997,0.5
"Thus began Hughes’ legendary three-year, $300-million Las Vegas buying spree.",0.5,0.5,0.525
"The black door opened as we came up to it, and a pale man opened the door.",0.5,0.53,0.4375
Health returns as hot issue in '08 race,0.5,0.475,0.475
"If there's nothing you can do, why are you unhappy?""",0.44999999999999996,0.55,0.5
"For women, nothing's like the smell of men's sweat",0.44999999999999996,0.575,0.525
20% POST CONSUMER WASTE,0.365,0.545,0.5675
The tonal center B♭ is established immediately in measures 316-318 by the strong V-I chord progression (Example 16).,0.5,0.4375,0.5
"“You can try to hold on,”",0.44999999999999996,0.575,0.525
"All children who attend the camp are referred by social workers, doctors, teachers, counselors, and other professionals.",0.48,0.375,0.48
He glanced at me and decided I was joking.,0.525,0.525,0.525
Now the N'apulcans profit from their Hispanic siblings.,0.475,0.55,0.5
"Published 10 times a year, each issue is crammed with dates and detailed descriptions of AMC activities.",0.525,0.5,0.5
Media cited for showing girls as sex objects,0.32499999999999996,0.55,0.44999999999999996
Is this the greatness they built on earth?,0.525,0.55,0.475
"You can take a tour of the port in one of the small sampans, propelled by hand by women drivers.",0.525,0.525,0.55
Too little sleep may mean too fat kids,0.44999999999999996,0.475,0.475
"Step behind the cart and enter through the door there, using your left hand to open the door and your right – ”",0.5,0.42500000000000004,0.525
"Dear Friend,",0.6575,0.4375,0.5
"A woman who could have been an elf twitched and jerked beside me, fingers trembling at the torn edges of her clothing.",0.5,0.5625,0.5
The sanctions cannot be lifted until U.N. inspectors certify that Iraq has eliminated its weapons of mass destruction and the means to produce them.,0.45499999999999996,0.5,0.5675
"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects to achieve near record earnings in 1990.""",0.5,0.5,0.5
"""What in G-d's name could have possessed you to do such a thing,"" cried Arthur, nearly raising his voice.",0.32499999999999996,0.7,0.575
Everyone benefits from the work we do together.,0.625,0.475,0.525
Democrats plot Bush troop increase censure,0.475,0.44999999999999996,0.5
And we can do even more in 1999 with your financial support!,0.5,0.535,0.5
"A spokesman for the Stamford, Conn.based company said operations had a loss of $5.5 million for the quarter; in addition, the loss was magnified by nonrecurring charges totaling $23.5 million and $8.2 million in asset-valuation adjustments that he described as ""unusual.""",0.44499999999999995,0.5,0.5
"Thanks, MamaHun.",0.65,0.475,0.55
"Tasha and I became lovers that evening, after a good dinner of paella at her apartment.",0.675,0.7,0.55
"When Child was asked some years back what she would order for her last meal, she ended the list with ""something chocolate for dessert.""",0.5625,0.5625,0.595
Two other B-29s left in two-minute intervals after Tibbets so their crews could take photos and drop devices to measure radiation and other effects of the bomb.,0.46499999999999997,0.5,0.5
"""It wasn't like New York's or Boston's organized crime. It was kids shooting kids. It was a 14-year-old from R Street who got his crew of six together and ran their drug block killing another 14-year-old and his crew from a block away. And from the beginning I could see that it was all about jobs. I could see that you needed the private sector involved.""",0.28500000000000003,0.6425,0.535
"His evening dress was formal, expensive, and slightly stained, as that of all forgetful artists should be.",0.5,0.5,0.5275
Dance.,0.625,0.575,0.525
Sleuths close in on Odysseus home,0.4275,0.5,0.39249999999999996
We need your support today to help us face off against a noisy chorus of anti-wildlife forces who oppose all efforts at commonsense environmental protection.,0.44999999999999996,0.525,0.55
"He says we should come through now, immediately, before the probe is reported late.""",0.5,0.5,0.5
Dear Name:,0.5,0.44999999999999996,0.5
"A major success in the Colombian saga is the revamped constitution of 1991, which includes a section on indigenous rights, as the Congress which drafted it included representatives from native groups (Gow and Rappaport 2002: 57).",0.53,0.4375,0.53
"The atmosphere of 19th-century Canton is best evoked on Shamian Island, a haunting, nostalgic place in the Pearl River.",0.525,0.475,0.5
Snow brings travel misery to England,0.32499999999999996,0.575,0.42500000000000004
"Apparently Woody and his 900,000+ fans went poof .",0.42500000000000004,0.475,0.44999999999999996
"Kitsch changes according to style, but remains always the same.",0.5,0.4375,0.53
Rescued boys parents hail 'miracle',0.65,0.65,0.5
I love it Tom.,0.7775000000000001,0.695,0.555
Committee debates cancer vaccine plan,0.5,0.5,0.475
"Some of them actually commit to this society, though.",0.5,0.44999999999999996,0.5
"Ninety seconds from the bomb drop, Tibbets put the plane on auto-pilot.",0.44999999999999996,0.575,0.575
Chinese hot-and-sour soup made with egg white and crabmeat often includes bitter melon.,0.5,0.5,0.5
"I had impressed her because I was famous and amusing and not, as I had hoped, because I was a great artist.",0.6,0.55,0.575
"Col. Paul Tibbets, the pilot who would drop the world's first atomic bomb over Hiroshima, Japan, was commander of the unit and chose the men.",0.5625,0.47,0.5925
"Ralston attributed its fourth-quarter slump partly to higher costs of ingredients in the pet food business as well as competitive pressures, which required higher advertising spending.",0.47,0.47,0.53
"The areas surrounding the springs were desert oases: sprawling collections of grasses, trees, and wildlife.",0.5275,0.44499999999999995,0.5
"Comey said Tokhtakhounov had three residences in Italy: Forte dei Marmi, Rome and Milan.",0.525,0.475,0.525
"Comment #1, by carleen",0.5225,0.4325,0.47750000000000004
"The explosions, the impossible rescue.",0.42500000000000004,0.55,0.44999999999999996
"In effect, it raised the hopes of workers without having any real chance at saving anything.",0.42500000000000004,0.42500000000000004,0.42500000000000004
"Seduced by Snacks? No, Not You",0.5,0.535,0.535
Chassis,0.5,0.5,0.5
"You'll impoverish yourself.""",0.475,0.475,0.5
"Had the boy's mother not been shipped to a ""welfare to work"" program, she might at least have had some time to spend with her son.",0.30000000000000004,0.55,0.525
Her skin seemed as smooth and as polished as the bed's teak frame.,0.6,0.475,0.475
"So, Starke matched a problem with a problem and found a solution.",0.575,0.6,0.55
"""saints.""",0.525,0.44999999999999996,0.5
Ants of this species are of two types: breeding ants (queens and drones) and sterile female workers.,0.475,0.525,0.525
"China and Japan were not on speaking terms, so trade between them had to be channeled through a neutral middleman.",0.44999999999999996,0.42500000000000004,0.44999999999999996
"The paper's local administrator, Maria Luz Lopez, was shot dead, and her mother wounded, while her car was stopped for a red light.",0.3425,0.5,0.5625
Hunters stalk world's tallest trees,0.47250000000000003,0.5275,0.5275
Study: Male sweat causes female hormones to rise,0.5425,0.5,0.5
"Photos and documents tell the life story of the physician-revolutionary-statesman, who lived for a time in Macau, but never in this building.",0.475,0.475,0.5
"Currently a $300 million-a-year business, 900 telephone service is expected to hit $500 million next year and near $2 billion by 1992 as uses for the service continue to expand, says Joel Gross of Donaldson, Lufkin & Jenrette Inc.",0.6,0.55,0.575
Right now.,0.46499999999999997,0.5,0.6075
“boyhood”,0.5,0.5,0.5
"Between 1977 and 1981, a total of five mills were closed and approximately 25,000 jobs were lost countywide.",0.35,0.55,0.5
"With its new look and new aim, the prospects are good despite the warnings.",0.65,0.55,0.55
"""It is true,"" Allan admitted, fidgeting with his cufflinks, ""that I would not dream of submitting one of these corruptions of literature to any publisher.",0.375,0.5825,0.5425
People who live in this part of town are on their own.,0.3175,0.545,0.47750000000000004
Welfare is not the answer.,0.475,0.5,0.5
Now his goals are set on moving up in the company.,0.525,0.525,0.525
"Come on, I have something to show you.”",0.525,0.55,0.625
That's me.,0.5275,0.44499999999999995,0.555
"The steel workers who tried to save their jobs and their lives were part of something greater than themselves, something which would endure long after they had moved away and moved on.",0.525,0.55,0.575
He proudly leaves Goodwill to support himself.,0.625,0.5425,0.5825
"""Do you?""",0.5,0.475,0.5
Tiny drops of blood began to seep out of Isis’ palms as her brow creased.,0.35,0.55,0.5
"“Sorry,”",0.35750000000000004,0.46499999999999997,0.46499999999999997
She has good blood under her cheeks.,0.555,0.47250000000000003,0.5275
"“I don't know much,”",0.4,0.44999999999999996,0.42500000000000004
Hands on 'Doomsday Clock' move forward,0.4175,0.5425,0.625
'Human hair' clue in hunt for airliner,0.475,0.44999999999999996,0.44999999999999996
"I was one more scrap to weld onto the rest, one more stranded survivor who was found.",0.4075,0.53,0.4075
"January 5, 1997",0.5,0.45499999999999996,0.5
"Jessica Reeder 22. Oct, 2009 at 3:36 pm",0.5,0.44999999999999996,0.5
“You could run on empty with a little of that stuff.,0.525,0.44999999999999996,0.575
shouted Nepthys.,0.55,0.55,0.6
If we begin from the final D♯ and ascend the circle of fourths until we reach C we obtain the entire set presented in this example.,0.5,0.5,0.525
"While I appreciate U.S. News & World Report's endorsement, the true value of your support is measured by the way Goodwill takes on problems that affect all of us.",0.475,0.575,0.525
"There is a huge difference, for example, between playing a game like ""Quake"" and listening to a radio broadcast that tells you that your family will be killed unless you take action to kill others now.",0.32499999999999996,0.6,0.55
"“Pure dumb luck,” he said.",0.5,0.575,0.44999999999999996
Dear Name:,0.53,0.5,0.53
